,status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
142961,1250714984146845696,1244171680408207361,2020-04-16T09:17:44Z,Lovekus03555524,"#StayHomeStaySafe 🙏🙏
#Arijitsingh🥰❤
#like ❤
#Rockstar 🎸⭐️ 
#Likethispic#Arijitlovers🥰❤❤ https://t.co/0xK7xeEBl5",Twitter for Android,,,,False,False,104,1,IN,"Sitapur, India",city,42,33,,2020-03-29T07:57:51Z,False,en
143160,1250715102438805505,3251354678,2020-04-16T09:18:12Z,vpavankumar98,"Prime Minister should empower the states &amp; District administrations, he must provide them adequate resources to fight against #Covid_19 because they are on the forefront in this battle against COVID-19

#RahulSpeaksForIndia",Twitter for Android,,,,False,False,2100,0,IN,"Karnataka, India",admin,63,458,,2015-06-21T06:37:43Z,False,en
143372,1250715251374387200,493146577,2020-04-16T09:18:47Z,Direct_Dil_se_,"Please take all the necessary precautions against...👇 
#Covid_19 https://t.co/F8RQ3yEapp",Twitter for Android,,,,False,False,50,0,IN,"Pune, India",city,58,9,,2012-02-15T13:55:38Z,False,en
143536,1250715362154471424,1047812539072110592,2020-04-16T09:19:14Z,smvgreens,"Everyone needs Care! 
Lend a helping hand to the poor families around your neighbourhood and take care of your pets and animals.
@who
@unicefindia
#stopvirus #spreadkindness #care 
#Covid_19 #Corona #animals #KindnessPandemic https://t.co/TWzCfVezV4",Twitter for Android,,,,False,False,19,0,IN,"Varanasi, India",city,13,11,,2018-10-04T11:35:51Z,False,en
143687,1250715467435479040,52355854,2020-04-16T09:19:39Z,Anilkumrmeena,"@DrMonikaSingh_ @RahulGandhi #lockdown से #COVID19 को खत्म नहीं किया जा सकता, घरों में रहकर कुछ समय के लिए उसको रोका जा सकता है
जैसे ही #Lockdown2 हटेगा #coronavirus का कहर फिर से शुरू हो जाएगा| 
टेस्टिंग ही सबसे बड़ा हथियार है जो कि भारत में फिलहाल 10 लाख लोगों में 137 लोगों का ही संभव हो पा रहा है @IYC https://t.co/1Neo7KWrHR",Twitter for Android,1.2507101473886986e+18,1.1800441768360591e+18,DrMonikaSingh_,False,False,6138,0,IN,"Rajasthan, India",admin,502,1028,,2009-06-30T09:54:00Z,False,hi
143790,1250715534221553664,3145043317,2020-04-16T09:19:55Z,UsmanBeg2,"#Covid19 के बाद देश में आर्थिक मंदी बहुत तेजी से बढ़ रही है। रोजगार की स्थिति बिगड़ रही है। सरकार को न्याय योजना के तहत सबसे गरीब 20% लोगों की आर्थिक मदद करनी चाहिए: @RahulGandhi जी

#RahulSpeaksForIndia",Twitter for Android,,,,False,False,46048,0,IN,"Gharghoda, India",city,1860,719,,2015-04-08T15:29:20Z,False,hi
143839,1250715555335569408,122081203,2020-04-16T09:20:00Z,chandanprasadsr,"Actually @RahulGandhi @INCIndia unable to accept @narendramodi way of handling #covid19 
How numbers are so less than Italy 
According to him India shd maintain proportionally higher number than Italy 
Probably Tablighi are unknowingly helping him https://t.co/ED94cn1Fag",Twitter for Android,,,,True,False,22250,0,IN,"Munger, India",city,478,281,,2010-03-11T14:43:01Z,False,en
143907,1250715581348634624,580963125,2020-04-16T09:20:06Z,mahesh_keeli,"@directorvamshi : Gave us a film of our lifetime, movie came a year ago and we are still in awe of this product which u gave to us #Maharshi 
During this #coronavirus #lockdown We really felt how important is our farmers to our country.
@urstrulyMahesh @hegdepooja @ThisIsDSP https://t.co/rga7EMpOMH",Twitter for Android,,8.100170833207337e+17,directorvamshi,False,False,3636,0,IN,"Mumbai, India",city,299,260,,2012-05-15T13:17:19Z,False,en
144099,1250715719169224704,742438436930490371,2020-04-16T09:20:39Z,linkan_sagar07,"Don't take #Hydroxycloroquine without consulting Doctors .... 
@HFWOdisha @IPR_Odisha @Ipsitaipsi123 #coronavirus https://t.co/Iyq0gHBs6t",Twitter for Android,,,,True,False,3145,0,IN,"Salepur, India",city,76,209,,2016-06-13T19:28:12Z,False,en
144100,1250715719278317568,1244938579643523072,2020-04-16T09:20:39Z,ByWnft,"@RajCMO We can Test of covid-19 and differentiate between SARS MERS ARDS and sars-cov-2 along with phenumonia detection and classify between bacterial viral or from covid-19 https://t.co/l03KtzI52l
#FreeCovidTests #TakeResponsibility #TestAndTrace #TestTraceIsolate #TestingForCovid19",Twitter for Android,1.250622461353263e+18,7.861618246221947e+17,RajCMO,False,False,1,0,IN,"Beawar, India",city,1,13,,2020-03-31T10:44:50Z,False,en
144277,1250715837222187008,89664407,2020-04-16T09:21:07Z,skumar88,"@HFWOdisha @bmcbbsr @CMO_Odisha @PMOIndia @PIB_India
Yes these kids are smart enough to adapt to the situations!
Swayam(our 1.5years old son) has learnt to sanitize his hands 👦🏻
@PattnaikSusrita

#StayHomeStaySafe 
#WashYourHands https://t.co/MXsyCI8pA8 https://t.co/8RA5xF6wyg",Twitter for Android,,8.255661977144033e+17,HFWOdisha,True,False,32,0,IN,"Bhubaneshwar, India",city,85,99,,2009-11-13T09:35:56Z,False,en
144551,1250716016285368323,19190337,2020-04-16T09:21:50Z,ishafoundation,"...because hunger cannot wait
Join us in our mission to protect vulnerable groups. 

Donate at https://t.co/gDZVTZNj7A 

#BeatTheVirus #COVID19 #CoronaRelief https://t.co/yNSpOjj5ER",Twitter for Android,,,,False,False,463,261,IN,"Rajendra Nagar, India",city,317047,8,,2009-01-19T16:49:53Z,True,en
144599,1250716047025434624,77724873,2020-04-16T09:21:57Z,pradeeepjourno,"See how best is India controlling #Covid_19 

#IndiaFightsCorona https://t.co/lCFj5VgfTZ",Twitter for Android,,,,False,False,3064,1,IN,"New Delhi, India",city,1627,540,,2009-09-27T12:28:18Z,False,en
144840,1250716225199468544,767191109034401792,2020-04-16T09:22:39Z,aaiclcairport,"There is no going back, even if we dont have Big Birds landing...💖 Cleaning &amp; Sanitization in progress. 

@AAI_Official @DGCAIndia @MoHFW_INDIA @MoCA_GoI #CoronavirusOutbreakindia #CoronaUpdatesInIndia #COVID19 #Covid_19 #sanitizer https://t.co/oi0EPUOOyI",Twitter for Android,,,,False,False,447,0,IN,Calicut International Airport,poi,1707,108,,2016-08-21T02:46:28Z,False,en
144842,1250716223299436547,710812830,2020-04-16T09:22:39Z,AnkitRajShrivas,"How's the @Zomato &amp; @swiggy_in doing?

I hope they will not be the reason of #communitytransmission
of #Covid_19.

This report has shocked https://t.co/EXBtmhfDtJ https://t.co/Ng9NzTZ9Kr",Twitter for Android,,,,False,False,1944,0,IN,"New Delhi, India",city,292,482,,2012-07-22T15:01:22Z,False,en
144985,1250716319206592512,3364463331,2020-04-16T09:23:02Z,RamNayanGupta1,"राष्टीय स्वय सेवक संध अयोध्या द्वारा गरीबो प्रवाशी लोगो की प्रतिदिन 200 परिवार की मदत की जा रही है जब तक महामारी #Covid_19 चलेगी तब तक  सभी सेवा व मदत जारी रहेगी ।
@ashufd @Rishiayodh @abpnewshindi @chitraaum @RubikaLiyaquat @Kumkum26 https://t.co/ANZTds8Rir",Twitter for Android,,,,False,False,2241,0,IN,"Faizabad, India",city,81,255,,2015-07-07T17:50:42Z,False,hi
145164,1250716459514204161,154189157,2020-04-16T09:23:35Z,anantspatil,"देश आज तीन भागों में बंट गया है ""मानव"" जो घर मे बैठा है
""महामानव"" जो बचाव कार्य मे लगा हुआ है
""दानव"" जो महामारी फैलाने में लगा है!
#CoronaInMaharashtra 
#Covid_19",Twitter for Android,,,,False,False,99731,0,IN,"Haveli, India",city,609,483,,2010-06-10T16:15:44Z,False,hi
145209,1250716499469168641,2253038372,2020-04-16T09:23:45Z,farman_irfan,"एक पिज़्ज़ा Delhi ke 72 घर को ले डूबा!😲
#Covid_19 
#CoronavirusOutbreakindia https://t.co/a65mF8Bp7o",Twitter for Android,,,,False,False,151,0,IN,"Sambhal, India",city,12,210,,2013-12-19T05:43:54Z,False,hi
145440,1250716659091824644,813027274547040256,2020-04-16T09:24:23Z,TuliramRonghang,"Glad to receive from Mr Phaguna Timung a cheque for ₹1,00,000/-  towards #CEMReliefFund. Appreciated.

#StayHomeStaySafe #SaveLives
#IndiaFightsCoronaVirus. https://t.co/BR1JPlLCmm",Twitter for Android,,,,False,False,115,1,IN,"Diphu, India",city,2148,331,,2016-12-25T14:23:02Z,False,en
145679,1250716820958375936,1217732995336916993,2020-04-16T09:25:01Z,SameerA01024443,"Quarantine!! And it’s Raining ☔️

#KarnatakaFightsCorona #StayHomeStaySafe #ThursdayThoughts https://t.co/fAmpt5HxAE",Twitter for iPhone,,,,False,False,116,0,IN,Belgaum,poi,1,19,,2020-01-16T08:59:18Z,False,en
145830,1250716917989543937,1106460512856862721,2020-04-16T09:25:25Z,mr_abhilash_,കഞ്ചാവിനെ കാട്ടിലും വീര്യം കൂടിയ പുതിയ ഐറ്റം ഏതോ മാർക്കറ്റിൽ എത്തിയിട്ട് ഉണ്ടെന്ന് പുളിക്കാരൻ പറയാൻ പറഞ്ഞു..ആരാ?  നമ്മടെ പപ്പുമോൻ. #rahulgandhi #Covid_19 #lockdown #,Twitter for Android,,,,False,False,10249,0,IN,"Silvassa, India",city,111,689,,2019-03-15T07:41:58Z,False,ml
145919,1250716989925978113,574467834,2020-04-16T09:25:42Z,ATatkare,"रायगड व रत्नागिरी जिल्ह्यांतील गरजू तसेच ग्रामीण व शहरी भागांतून स्थलांतरित झालेल्या नागरिकांना सुनिल तटकरे युवा प्रतिष्ठानच्या माध्यमातून अन्नधान्यांच्या पाकिटांचे वाटप करत आहोत. आतापर्यंत जवळपास ५८०० पाकिटांचे वाटप केले आहे.

#Covid_19 #coronavirus #quarantinehelp #Lockdown2 https://t.co/IMaEVNVs50",Twitter for Android,,,,False,False,1996,3,IN,"Mumbai, India",city,2818,229,,2012-05-08T11:02:14Z,True,mr
145920,1250716992572583937,929891129947979776,2020-04-16T09:25:42Z,YouTuberX28,"Punch 👊🏻👊🏻

• Shadi ki coffee Khuuuu khuuu 
• urmila ke pati kon the 😂😂
• sameer entry ... 
• sakt hu to sakt hu 😂😂
• thodi to tameez rakho yrr 
• master hi to gayooo 

Real a great entertainment in this #lockdown #bbkivines @Bhuvan_Bam #StayHomeStaySafe",Twitter for iPhone,1.2507099214331494e+18,9.298911299479798e+17,YouTuberX28,False,False,805,0,IN,"Chanderi, India",city,95,50,,2017-11-13T01:58:16Z,False,in
145954,1250717014450073600,574467834,2020-04-16T09:25:48Z,ATatkare,"या अडचणीच्या काळात आम्ही सर्व मार्गांनी आपल्यापर्यंत मदत पोहोचवण्याचा प्रयत्न करत आहोत. त्यामुळे आपण घरातच थांबून करोनाच्या संकटासोबत लढा द्यावा. शासनाच्या सूचनांचे पालन करून या लढ्यात आपले योगदान द्या.
 #coronavirus #CoronaInMaharashtra #foodsupplies #lockdown #Quarantine",Twitter for Android,1.2507170107550188e+18,574467834.0,ATatkare,False,False,1996,0,IN,"Mumbai, India",city,2818,229,,2012-05-08T11:02:14Z,True,mr
146218,1250717199490113536,1660505582,2020-04-16T09:26:32Z,vaibhavpalsingh,"This is scary,  people are trying to order online and pizza delivery guys already tie-ups with other retailers for essential deliveries.  
#Covid_19 👇 https://t.co/TIztuMirSg",Twitter for Android,,,,True,False,3366,0,IN,"Kanpur, India",city,1471,1730,,2013-08-10T16:37:41Z,False,en
146368,1250717298517630978,100765500,2020-04-16T09:26:55Z,atulaynehra,"@dmgbnagar Sir - No positive cases of #Covid_19 has been reported in #parastierea from over 3 weeks, still marked as #hotspot . KINDLY remove from hotspot list.",Twitter for Android,,8.745169072561971e+17,dmgbnagar,False,False,53,0,IN,"Noida, India",city,451,270,,2009-12-31T13:20:39Z,False,en
146508,1250717397473869824,141476015,2020-04-16T09:27:19Z,rameshnalawade,"You guys need to think before to give any production to China, who's enemy of the humanity &amp; you guys providing them funds to sponsor terrorism in whole world.! In various way., like communalism, fundamentalist &amp; now the new one #Covid_19 ..!",Twitter for Android,1.2507173946678968e+18,141476015.0,rameshnalawade,False,False,549,0,IN,"Aurangabad, India",city,170,0,,2010-05-08T05:38:11Z,False,en
146553,1250717429337952257,962309011,2020-04-16T09:27:27Z,prakashradhika7,"Does pizza comes under essential serives, I don't understand why people can't understand. #StayHomeStaySafe #Quarantine https://t.co/MeG6dZeLNS",Twitter for Android,,,,True,False,151,0,IN,"Kanpur, India",city,244,309,,2012-11-21T12:18:52Z,False,en
146814,1250717605846892544,2231287004,2020-04-16T09:28:09Z,tbdnews,"https://t.co/Mf8YyyLFZD 
दिल्ली : पिझ्झा डिलिव्हरी बॉयला कोरोना, 72 जण क्वारंटाईन

#tarunbharatnews #quarantine #pizza #pizzaboy #delivery #coronavirus #inspection https://t.co/p2xGhBTmve",Twitter for Android,,,,False,False,5,0,IN,"New Delhi, India",city,1019,38,,2013-12-05T10:42:20Z,False,mr
146864,1250717636222164995,200736633,2020-04-16T09:28:16Z,pirateprakhar,"""Gateway To Heaven Is Through KASHI"" ""City Older Than Time Itself"" 🍁💕🌎🌿 #kashi #lockdownlife #lockdowndiaries #COVID19 #ganga #shivnagri  #banarasdiaries #banarasi #scenery #clearwater… https://t.co/z9REc8Woxw",Instagram,,,,False,False,920,0,IN,"Varanasi, India",city,867,1759,,2010-10-10T03:09:48Z,False,en
147345,1250717958034219015,52355854,2020-04-16T09:29:33Z,Anilkumrmeena,"@KaunSandeep #lockdown से #COVID19 को खत्म नहीं किया जा सकता, घरों में रहकर कुछ समय के लिए उसको रोका जा सकता है! 
जैसे ही #Lockdown2 हटेगा #coronavirus का कहर फिर से शुरू हो जाएगा| 
टेस्टिंग ही सबसे बड़ा हथियार है जो कि भारत में फिलहाल 10 लाख  लोगों पर 197 लोगों का ही संभव हो पा रहा है| https://t.co/o11JpRfhs4",Twitter for Android,1.2507116683524465e+18,1.0419855443461202e+18,KaunSandeep,False,False,6138,0,IN,"Rajasthan, India",admin,502,1028,,2009-06-30T09:54:00Z,False,hi
